UNIXtime	sensor	watts
1340780005 	1 	00000
1340780006 	0 	00098
1340780008 	2 	00001
1340780011 	1 	00000
1340780012 	0 	00098
1340780014 	2 	00001
1340780017 	1 	00000
1340780018 	0 	00110
1340780021 	2 	00017
1340780023 	1 	00000
1340780026 	0 	00098
1340780027 	2 	00001
1340780030 	1 	00000
1340780033 	2 	00002
1340780036 	1 	00000
1340780042 	1 	00000
1340780043 	0 	00098
1340780045 	2 	00001
1340780048 	1 	00000
1340780050 	0 	00098
1340780051 	2 	00000
1340780054 	1 	00000
1340780057 	2 	00000
1340780060 	1 	00000
1340780061 	0 	00098
1340780063 	2 	00000
1340780066 	1 	00000
1340780068 	0 	00098
1340780070 	2 	00000
1340780074 	0 	00098
1340780076 	2 	00001
1340780078 	1 	00000
1340780080 	0 	00099
1340780082 	2 	00000
1340780085 	1 	00000
1340780086 	0 	00098
1340780088 	2 	00000
1340780091 	1 	00000
1340780092 	0 	00098
1340780094 	2 	00001
1340780097 	1 	00000
1340780098 	0 	00098
1340780100 	2 	00000
1340780103 	1 	00000
1340780104 	0 	00102
1340780106 	2 	00000
1340780109 	1 	00000
1340780110 	0 	00109
1340780112 	2 	00000
1340780115 	1 	00000
1340780117 	0 	00108
1340780119 	2 	00001
1340780121 	1 	00000
1340780125 	2 	00000
1340780127 	1 	00000
1340780129 	0 	00109
1340780131 	2 	00001
1340780134 	1 	00000
1340780135 	0 	00104
1340780137 	2 	00000
1340780140 	1 	00000
1340780141 	0 	00107
1340780143 	2 	00000
1340780146 	1 	00000
1340780148 	0 	00108
1340780149 	2 	00000
1340780154 	0 	00558
1340780156 	2 	00000
1340780158 	1 	00000
1340780161 	2 	00000
1340780164 	1 	00000
1340780166 	0 	00108
1340780167 	2 	00000
1340780170 	1 	00000
1340780172 	0 	00108
1340780174 	2 	00000
1340780176 	1 	00000
1340780178 	0 	00598
1340780180 	2 	00000
1340780182 	1 	00000
1340780189 	1 	00000
1340780191 	0 	00107
1340780192 	2 	00000
1340780195 	1 	00000
1340780198 	2 	00000
1340780201 	1 	00000
1340780204 	2 	00000
1340780209 	0 	00105
1340780213 	1 	00000
1340780215 	0 	00483
1340780216 	2 	00001
1340780219 	1 	00000
1340780222 	0 	00104
1340780223 	2 	00000
1340780225 	1 	00000
1340780228 	0 	00108
1340780229 	2 	00000
1340780231 	1 	00000
1340780234 	0 	00107
1340780237 	1 	00000
1340780240 	0 	00793
1340780241 	2 	00000
1340780244 	1 	00000
1340780246 	0 	00616
1340780247 	2 	00001
1340780250 	1 	00000
1340780253 	0 	00883
1340780253 	2 	00000
1340780256 	1 	00000
1340780262 	1 	00000
1340780265 	0 	00709
1340780265 	2 	00001
1340780268 	1 	00000
1340780272 	2 	00000
1340780274 	1 	00000
1340780277 	0 	00695
1340780278 	2 	00000
1340780280 	1 	00000
1340780283 	0 	00743
1340780290 	0 	02193
1340780290 	2 	00001
1340780292 	1 	00000
1340780296 	2 	00000
1340780299 	1 	00000
1340780302 	2 	00000
1340780303 	0 	00108
1340780305 	1 	00000
1340780309 	0 	02112
1340780311 	1 	00000
1340780314 	2 	00000
1340780316 	0 	02130
1340780317 	1 	00000
1340780321 	2 	00000
1340780323 	1 	00000
1340780327 	2 	00001
1340780329 	0 	01818
1340780329 	1 	00000
1340780335 	1 	00000
1340780339 	2 	00001
1340780341 	1 	00000
1340780345 	0 	00138
1340780345 	2 	00001
1340780347 	1 	00000
1340780348 	0 	02367
1340780351 	2 	00000
1340780354 	1 	00000
1340780355 	0 	02264
1340780360 	1 	00000
1340780361 	0 	02546
1340780363 	2 	00000
1340780366 	1 	00000
1340780367 	0 	01833
1340780370 	2 	00000
1340780372 	1 	00000
1340780374 	0 	02403
1340780376 	2 	00000
1340780378 	1 	00000
1340780381 	0 	01750
1340780384 	1 	00000
1340780387 	0 	00138
1340780388 	2 	00000
1340780390 	1 	00000
1340780394 	2 	00001
1340780396 	1 	00000
1340780400 	0 	02422
1340780400 	2 	00000
1340780402 	1 	00000
1340780406 	0 	02329
1340780409 	1 	00000
1340780412 	2 	00000
1340780413 	0 	02345
1340780415 	1 	00000
1340780419 	2 	00000
1340780420 	0 	01833
1340780425 	2 	00000
1340780426 	0 	02398
1340780427 	1 	00000
1340780433 	0 	01836
1340780435 	1 	00000
1340780437 	2 	00000
1340780439 	1 	00000
1340780439 	0 	02420
1340780443 	2 	00001
1340780445 	1 	00000
1340780449 	2 	00001
1340780451 	1 	00000
1340780458 	1 	00000
1340780461 	2 	00001
1340780464 	1 	00000
1340780465 	0 	02339
1340780468 	2 	00000
1340780470 	1 	00000
1340780472 	0 	01900
1340780474 	2 	00001
1340780476 	1 	00000
1340780479 	0 	02257
1340780482 	1 	00000
1340780485 	0 	01844
1340780486 	2 	00001
1340780488 	1 	00000
1340780492 	0 	02446
1340780492 	2 	00000
1340780494 	1 	00000
1340780498 	0 	02386
1340780500 	2 	00000
1340780504 	0 	02516
1340780506 	1 	00000
1340780510 	2 	00000
1340780511 	0 	01868
1340780513 	1 	00000
1340780517 	2 	00000
1340780517 	0 	02349
1340780519 	1 	00000
1340780523 	2 	00000
1340780525 	0 	02417
1340780529 	2 	00000
1340780531 	1 	00000
1340780535 	2 	00000
1340780536 	0 	01819
1340780537 	1 	00000
1340780541 	2 	00000
1340780543 	1 	00000
1340780547 	2 	00000
1340780549 	1 	00000
1340780549 	0 	02192
1340780553 	2 	00001
1340780556 	0 	02169
1340780559 	2 	00000
1340780561 	1 	00000
1340780562 	0 	01895
1340780566 	2 	00000
1340780568 	1 	00000
1340780569 	0 	01805
1340780572 	2 	00000
1340780574 	1 	00000
1340780575 	0 	02324
1340780578 	2 	00000
1340780580 	1 	00000
1340780582 	0 	02246
1340780584 	2 	00000
1340780586 	1 	00000
1340780588 	0 	02080
1340780590 	2 	00000
1340780592 	1 	00000
1340780594 	0 	01837
1340780596 	2 	00000
1340780598 	1 	00000
1340780601 	0 	02328
1340780602 	2 	00000
1340780604 	1 	00000
1340780608 	0 	02174
1340780608 	2 	00000
1340780610 	1 	00000
1340780614 	0 	02402
1340780615 	2 	00000
1340780616 	1 	00000
1340780623 	1 	00000
1340780627 	2 	00000
1340780627 	0 	02434
1340780629 	1 	00000
1340780633 	2 	00000
1340780634 	0 	01812
1340780639 	2 	00000
1340780641 	1 	00000
1340780645 	2 	00000
1340780647 	0 	01842
1340780647 	1 	00000
1340780651 	2 	00000
1340780653 	1 	00000
1340780653 	0 	02537
1340780657 	2 	00000
1340780659 	1 	00000
1340780661 	0 	01821
1340780664 	2 	00000
1340780665 	1 	00000
1340780667 	0 	02091
1340780670 	2 	00000
1340780671 	1 	00000
1340780673 	0 	01841
1340780676 	2 	00000
1340780678 	1 	00000
1340780680 	0 	01803
1340780683 	2 	00000
1340780684 	1 	00000
1340780686 	0 	01805
1340780688 	2 	00001
1340780690 	1 	00000
1340780693 	0 	01847
1340780694 	2 	00001
1340780696 	1 	00000
1340780699 	0 	02186
1340780700 	2 	00000
1340780702 	1 	00000
1340780706 	0 	01826
1340780706 	2 	00000
1340780708 	1 	00000
1340780712 	0 	02329
1340780713 	2 	00000
1340780714 	1 	00000
1340780719 	0 	01824
1340780720 	1 	00000
1340780725 	2 	00000
1340780725 	0 	00855
1340780726 	1 	00000
1340780727 	3 	00024
1340780731 	0 	00202
1340780733 	1 	00000
1340780733 	3 	00032
1340780739 	1 	00000
1340780740 	3 	00032
1340780743 	2 	00000
1340780743 	0 	00810
1340780745 	1 	00000
1340780748 	3 	00032
1340780749 	0 	00165
1340780751 	1 	00000
1340780757 	1 	00000
1340780758 	3 	00022
1340780762 	2 	00000
1340780762 	0 	00171
1340780763 	1 	00000
1340780768 	2 	00000
1340780770 	3 	00030
1340780774 	2 	00000
1340780774 	0 	00857
1340780775 	1 	00000
1340780780 	2 	00000
1340780780 	0 	00844
1340780782 	1 	00000
1340780782 	3 	00022
1340780786 	2 	00000
1340780786 	0 	00865
1340780788 	1 	00000
1340780789 	3 	00045
1340780792 	2 	00001
1340780793 	0 	00187
1340780794 	1 	00000
1340780795 	3 	00031
1340780798 	2 	00001
1340780801 	1 	00000
1340780804 	2 	00000
1340780805 	0 	00415
1340780806 	1 	00000
1340780807 	3 	00026
1340780810 	2 	00000
1340780812 	0 	01002
1340780812 	1 	00000
1340780813 	3 	00025
1340780817 	2 	00001
1340780818 	0 	00830
1340780818 	1 	00000
1340780823 	2 	00001
1340780824 	0 	00182
1340780824 	1 	00000
1340780825 	3 	00028
1340780829 	2 	00000
1340780830 	0 	00843
1340780830 	1 	00000
1340780831 	3 	00033
1340780835 	2 	00000
1340780836 	0 	00181
1340780837 	1 	00000
1340780838 	3 	00022
1340780841 	2 	00000
1340780849 	0 	00876
1340780850 	3 	00024
1340780853 	2 	00000
1340780855 	0 	00378
1340780855 	1 	00000
1340780856 	3 	00027
1340780859 	2 	00000
1340780861 	0 	00832
1340780861 	1 	00000
1340780862 	3 	00020
1340780866 	2 	00001
1340780867 	0 	00170
1340780875 	3 	00019
1340780878 	2 	00000
1340780879 	0 	00812
1340780879 	1 	00000
1340780880 	3 	00020
1340780884 	2 	00001
1340780885 	0 	00654
1340780885 	1 	00000
1340780887 	3 	00025
1340780890 	2 	00000
1340780892 	1 	00000
1340780893 	3 	00023
1340780896 	2 	00000
1340780897 	0 	00168
1340780898 	1 	00000
1340780899 	3 	00020
1340780902 	2 	00001
1340780904 	0 	00873
1340780905 	3 	00020
1340780908 	2 	00001
1340780910 	0 	00829
1340780910 	1 	00000
1340780911 	3 	00020
1340780915 	2 	00095
1340780917 	1 	00000
1340780917 	3 	00019
1340780921 	2 	00090
1340780922 	1 	00000
1340780922 	0 	00901
1340780923 	3 	00019
1340780927 	2 	00090
1340780928 	1 	00000
1340780929 	0 	00243
1340780933 	2 	00089
1340780934 	1 	00000
1340780937 	0 	00918
1340780939 	2 	00088
1340780940 	1 	00000
1340780941 	0 	00243
1340780942 	3 	00020
1340780945 	2 	00089
1340780947 	1 	00000
1340780948 	3 	00019
1340780951 	2 	00089
1340780953 	1 	00000
1340780953 	0 	00867
1340780954 	3 	00019
1340780957 	2 	00088
1340780960 	1 	00000
1340780964 	2 	00087
1340780965 	1 	00000
1340780966 	3 	00035
1340780970 	2 	00086
1340780971 	1 	00000
1340780972 	0 	00239
1340780976 	2 	00083
1340780977 	1 	00000
1340780980 	0 	00827
1340780982 	2 	00081
1340780984 	0 	00883
1340780988 	2 	00078
1340780989 	1 	00000
1340780991 	0 	00934
1340780991 	3 	00020
1340780994 	2 	00078
1340780995 	1 	00000
1340780997 	0 	00906
1340781000 	2 	00077
1340781002 	1 	00000
1340781003 	0 	00268
1340781006 	2 	00077
1340781008 	1 	00000
1340781009 	3 	00019
1340781013 	2 	00079
1340781014 	1 	00000
1340781015 	0 	00482
1340781015 	3 	00019
1340781019 	2 	00079
1340781021 	1 	00000
1340781021 	3 	00020
1340781026 	1 	00000
1340781027 	3 	00020
1340781028 	0 	00878
1340781031 	2 	00080
1340781032 	1 	00000
1340781034 	3 	00020
1340781034 	0 	00272
1340781037 	2 	00080
1340781040 	3 	00020
1340781042 	0 	00903
1340781043 	2 	00081
1340781044 	1 	00000
1340781046 	0 	00270
1340781049 	2 	00081
1340781051 	1 	00000
1340781052 	0 	02653
1340781055 	2 	00081
1340781057 	1 	00000
1340781058 	3 	00020
1340781059 	0 	02555
1340781062 	2 	00081
1340781063 	1 	00000
1340781065 	0 	02312
1340781068 	2 	00081
1340781069 	1 	00000
1340781072 	0 	02507
1340781074 	2 	00081
1340781075 	1 	00000
1340781078 	0 	02085
1340781080 	2 	00082
1340781082 	1 	00000
1340781083 	3 	00020
1340781085 	0 	02505
1340781086 	2 	00082
1340781087 	1 	00000
1340781091 	0 	02091
1340781092 	2 	00082
1340781093 	1 	00000
1340781098 	0 	02452
1340781098 	2 	00082
1340781099 	1 	00000
1340781104 	2 	00082
1340781105 	0 	02414
1340781106 	1 	00000
1340781107 	3 	00019
1340781111 	2 	00082
1340781111 	0 	02519
1340781112 	1 	00000
1340781117 	2 	00083
1340781117 	0 	00877
1340781119 	3 	00020
1340781124 	1 	00000
1340781125 	3 	00020
1340781129 	2 	00083
1340781133 	1 	00000
1340781135 	0 	00914
1340781135 	2 	00083
1340781136 	1 	00000
1340781141 	0 	00939
1340781141 	2 	00083
1340781142 	1 	00000
1340781144 	3 	00019
1340781147 	0 	00885
1340781147 	2 	00084
1340781148 	1 	00000
1340781151 	3 	00020
1340781153 	0 	00610
1340781153 	2 	00083
1340781154 	1 	00000
1340781156 	3 	00019
1340781159 	0 	02638
1340781160 	2 	00084
1340781161 	1 	00000
1340781162 	3 	00020
1340781167 	1 	00000
1340781168 	3 	00019
1340781172 	2 	00083
1340781172 	0 	02591
1340781173 	1 	00000
1340781178 	2 	00083
1340781179 	0 	02324
1340781179 	1 	00000
1340781181 	3 	00020
1340781184 	2 	00084
1340781185 	0 	01991
1340781185 	1 	00000
1340781187 	3 	00020
1340781190 	2 	00084
1340781193 	1 	00000
1340781193 	3 	00020
1340781196 	2 	00084
1340781197 	1 	00000
1340781198 	0 	01894
1340781199 	3 	00019
1340781202 	2 	00084
1340781203 	1 	00000
1340781204 	0 	02289
1340781205 	3 	00020
1340781209 	2 	00084
1340781209 	1 	00000
1340781218 	0 	01876
1340781221 	2 	00084
1340781222 	1 	00000
1340781223 	3 	00020
1340781224 	0 	00918
1340781227 	2 	00084
1340781228 	1 	00000
1340781230 	0 	00405
1340781233 	2 	00084
1340781234 	1 	00000
1340781236 	0 	00915
1340781238 	3 	00019
1340781239 	2 	00084
1340781240 	1 	00000
1340781245 	2 	00084
1340781246 	1 	00000
1340781248 	3 	00020
1340781248 	0 	01012
1340781251 	2 	00083
1340781254 	3 	00019
1340781255 	0 	01038
1340781258 	2 	00084
1340781260 	1 	00000
1340781261 	0 	01325
1340781264 	2 	00083
1340781264 	1 	00000
1340781266 	3 	00020
1340781268 	0 	00880
1340781270 	2 	00083
1340781271 	1 	00000
1340781274 	0 	00365
1340781276 	2 	00083
1340781277 	1 	00000
1340781280 	3 	00020
1340781280 	0 	02192
1340781282 	2 	00083
1340781283 	1 	00000
1340781285 	3 	00019
1340781287 	0 	00325
1340781288 	2 	00083
1340781289 	1 	00000
1340781291 	3 	00019
1340781293 	0 	00949
1340781294 	2 	00084
1340781295 	1 	00000
1340781297 	3 	00019
1340781300 	0 	02252
1340781300 	2 	00084
1340781301 	1 	00000
1340781306 	0 	02638
1340781307 	2 	00083
1340781307 	1 	00000
1340781309 	3 	00021
1340781313 	2 	00083
1340781313 	0 	02342
1340781313 	1 	00000
1340781315 	3 	00020
1340781319 	2 	00083
1340781323 	0 	01976
1340781325 	2 	00083
1340781326 	0 	00923
1340781326 	1 	00000
1340781328 	3 	00019
1340781331 	2 	00083
1340781334 	3 	00019
1340781337 	2 	00083
1340781338 	1 	00000
1340781338 	0 	00918
1340781340 	3 	00019
1340781343 	2 	00083
1340781347 	1 	00000
1340781349 	2 	00083
1340781350 	1 	00000
1340781352 	3 	00019
1340781356 	2 	00083
1340781356 	1 	00000
1340781357 	0 	01239
1340781358 	3 	00019
1340781362 	2 	00083
1340781362 	1 	00000
1340781365 	0 	00403
1340781368 	2 	00083
1340781368 	1 	00000
1340781370 	0 	01038
1340781370 	3 	00020
1340781374 	2 	00083
1340781375 	1 	00000
1340781376 	0 	00325
1340781376 	3 	00019
1340781380 	2 	00082
1340781381 	1 	00000
1340781383 	3 	00019
1340781383 	0 	02391
1340781386 	2 	00082
1340781389 	0 	02329
1340781392 	2 	00082
1340781393 	1 	00000
1340781395 	3 	00020
1340781395 	0 	02169
1340781398 	2 	00082
1340781399 	1 	00000
1340781405 	2 	00082
1340781407 	1 	00000
1340781408 	0 	00390
1340781411 	2 	00081
1340781411 	1 	00000
1340781415 	0 	00935
1340781417 	2 	00082
1340781417 	1 	00000
1340781419 	3 	00019
1340781423 	2 	00080
1340781423 	1 	00000
1340781426 	3 	00020
1340781427 	0 	01048
1340781429 	2 	00082
1340781430 	1 	00000
1340781434 	0 	00916
1340781435 	2 	00081
1340781436 	1 	00000
1340781440 	0 	02339
1340781441 	2 	00080
1340781442 	1 	00000
1340781444 	3 	00019
1340781447 	0 	02594
1340781450 	2 	00081
1340781454 	2 	00081
1340781454 	0 	02133
1340781454 	1 	00000
1340781456 	3 	00019
1340781460 	2 	00081
1340781460 	1 	00000
1340781460 	0 	02553
1340781462 	3 	00020
1340781466 	2 	00080
1340781468 	0 	02112
1340781472 	2 	00080
1340781472 	1 	00000
1340781473 	0 	02519
1340781474 	3 	00020
1340781478 	2 	00081
1340781478 	1 	00000
1340781479 	0 	01758
1340781484 	2 	00082
1340781485 	1 	00000
1340781485 	0 	00406
1340781488 	3 	00019
1340781490 	2 	00080
1340781491 	1 	00000
1340781492 	0 	02418
1340781496 	2 	00081
1340781497 	1 	00000
1340781498 	0 	01956
1340781499 	3 	00019
1340781502 	2 	00081
1340781503 	1 	00000
1340781505 	3 	00019
1340781509 	2 	00080
1340781512 	1 	00000
1340781515 	2 	00082
1340781515 	1 	00000
1340781521 	2 	00081
1340781523 	0 	00938
1340781527 	2 	00081
1340781527 	1 	00000
1340781529 	0 	00502
1340781533 	2 	00082
1340781535 	1 	00000
1340781539 	2 	00081
1340781540 	1 	00000
1340781542 	3 	00019
1340781545 	2 	00081
1340781546 	1 	00000
1340781548 	3 	00019
1340781548 	0 	01079
1340781551 	2 	00081
1340781552 	1 	00000
1340781556 	3 	00019
1340781558 	2 	00081
1340781558 	1 	00000
1340781560 	3 	00020
1340781561 	0 	01469
1340781564 	2 	00081
1340781564 	1 	00000
1340781566 	3 	00020
1340781568 	0 	00967
1340781570 	2 	00081
1340781570 	1 	00000
1340781572 	3 	00020
1340781575 	0 	00281
1340781576 	2 	00081
1340781576 	1 	00000
1340781579 	3 	00019
1340781580 	0 	01055
1340781582 	2 	00080
1340781582 	1 	00000
1340781585 	3 	00019
1340781587 	0 	00303
1340781588 	2 	00081
1340781588 	1 	00000
1340781591 	3 	00019
1340781594 	2 	00081
1340781597 	1 	00000
1340781599 	0 	00883
1340781600 	2 	00081
1340781603 	3 	00019
1340781607 	2 	00080
1340781607 	1 	00000
1340781609 	3 	00019
1340781612 	0 	00855
1340781613 	1 	00000
1340781615 	3 	00019
1340781619 	2 	00081
1340781619 	1 	00000
1340781622 	3 	00019
1340781625 	2 	00080
1340781625 	1 	00000
1340781627 	3 	00020
1340781630 	0 	00519
1340781631 	2 	00081
1340781631 	1 	00000
1340781634 	3 	00020
1340781637 	0 	00932
1340781637 	1 	00000
1340781643 	2 	00080
1340781643 	1 	00000
1340781646 	3 	00019
1340781649 	0 	00273
1340781649 	2 	00081
1340781650 	1 	00000
1340781652 	3 	00020
1340781656 	0 	00908
1340781656 	2 	00081
1340781656 	1 	00000
1340781658 	3 	00020
1340781662 	1 	00000
1340781668 	2 	00081
1340781670 	3 	00019
1340781674 	2 	00081
1340781674 	1 	00000
1340781680 	2 	00081
1340781680 	1 	00000
1340781680 	0 	00631
1340781683 	3 	00020
1340781686 	1 	00000
1340781687 	0 	00891
1340781692 	2 	00081
1340781692 	1 	00000
1340781695 	3 	00019
1340781698 	2 	00081
1340781699 	1 	00000
1340781705 	2 	00080
1340781705 	1 	00000
1340781705 	0 	00861
1340781707 	3 	00019
1340781711 	1 	00000
1340781711 	0 	01272
1340781713 	3 	00019
1340781718 	0 	00850
1340781719 	3 	00020
1340781724 	0 	00273
1340781725 	3 	00020
1340781729 	1 	00000
1340781730 	0 	00893
1340781732 	3 	00019
1340781736 	0 	00270
1340781738 	3 	00020
1340781741 	1 	00000
1340781742 	0 	00918
1340781744 	3 	00019
1340781747 	1 	00000
1340781749 	0 	00876
1340781750 	3 	00019
1340781754 	1 	00000
1340781755 	0 	00338
1340781760 	1 	00000
1340781761 	0 	00906
1340781766 	1 	00000
1340781768 	2 	00081
1340781768 	3 	00020
1340781772 	1 	00000
1340781772 	2 	00081
1340781773 	0 	00888
1340781774 	3 	00019
1340781778 	1 	00000
1340781778 	2 	00081
1340781780 	0 	00894
1340781780 	3 	00030
1340781784 	1 	00000
1340781786 	0 	01424
1340781787 	3 	00024
1340781790 	1 	00000
1340781790 	2 	00081
1340781793 	3 	00020
1340781796 	1 	00000
1340781796 	2 	00081
1340781798 	0 	00274
1340781799 	3 	00020
1340781802 	1 	00000
1340781803 	2 	00080
1340781805 	0 	02487
1340781809 	1 	00000
1340781811 	3 	00020
1340781812 	0 	02133
1340781815 	1 	00000
1340781815 	2 	00081
1340781817 	3 	00021
1340781818 	0 	02486
1340781821 	1 	00000
1340781821 	2 	00083
1340781823 	3 	00023
1340781827 	1 	00000
1340781827 	2 	00080
1340781829 	3 	00019
1340781832 	0 	00919
1340781833 	1 	00000
1340781836 	3 	00020
1340781837 	0 	00922
1340781839 	1 	00000
1340781839 	2 	00081
1340781843 	0 	00275
1340781845 	1 	00000
1340781845 	2 	00081
1340781849 	0 	00908
1340781854 	1 	00000
1340781855 	0 	00280
1340781857 	1 	00000
1340781860 	3 	00022
1340781862 	0 	00919
1340781864 	1 	00000
1340781864 	2 	00081
1340781870 	2 	00081
1340781872 	3 	00021
1340781874 	0 	00277
1340781876 	1 	00000
1340781879 	2 	00081
1340781880 	0 	00889
1340781882 	1 	00000
1340781886 	0 	00277
1340781888 	1 	00000
1340781888 	2 	00081
1340781893 	0 	00924
1340781894 	1 	00000
1340781894 	2 	00081
1340781897 	3 	00019
1340781899 	0 	00890
1340781901 	1 	00000
1340781903 	3 	00020
1340781905 	0 	00469
1340781906 	1 	00000
1340781907 	2 	00081
1340781909 	3 	00032
1340781912 	1 	00000
1340781913 	2 	00081
1340781915 	3 	00028
1340781917 	0 	00275
1340781919 	1 	00000
1340781921 	2 	00081
1340781921 	3 	00021
1340781924 	0 	00911
1340781925 	1 	00000
1340781925 	2 	00080
1340781927 	3 	00020
1340781930 	0 	00877
1340781931 	1 	00000
1340781931 	2 	00081
1340781934 	3 	00020
1340781936 	0 	00936
1340781937 	1 	00000
1340781937 	2 	00083
1340781940 	3 	00021
1340781942 	0 	00918
1340781943 	1 	00000
1340781943 	2 	00083
1340781946 	3 	00020
1340781948 	0 	00277
1340781949 	1 	00000
1340781950 	2 	00083
1340781952 	3 	00020
1340781954 	0 	00867
1340781955 	1 	00000
1340781956 	2 	00084
1340781958 	3 	00020
1340781967 	0 	00277
1340781967 	1 	00000
1340781968 	2 	00084
1340781970 	3 	00023
1340781973 	0 	00910
1340781974 	1 	00000
1340781974 	2 	00084
1340781976 	3 	00021
1340781979 	0 	00297
1340781980 	1 	00000
1340781980 	2 	00085
1340781982 	3 	00021
1340781985 	0 	00879
1340781993 	1 	00000
1340781995 	3 	00021
1340781998 	1 	00000
1340781999 	2 	00084
1340782001 	3 	00042
1340782004 	0 	00874
1340782005 	2 	00085
1340782007 	3 	00034
1340782010 	0 	00725
1340782010 	1 	00000
1340782011 	2 	00084
1340782013 	3 	00034
1340782016 	0 	00905
1340782016 	1 	00000
1340782017 	2 	00084
1340782019 	3 	00032
1340782022 	0 	00342
1340782023 	2 	00084
1340782025 	3 	00032
1340782029 	1 	00000
1340782029 	2 	00084
1340782031 	3 	00022
1340782035 	1 	00000
1340782035 	0 	00894
1340782035 	2 	00084
1340782038 	3 	00020
1340782041 	1 	00000
